DHSID,HV007: year of interview,HV000: country code,Female Education PCA,Female Education PCA (min-max-scaled),EDI,EDI (min-max-scaled),EDI (UNESCO),EDI (UNESCO) (min-max-scaled),Imputed,households,DHSYEAR,URBAN_RURA,LATNUM,LONGNUM,GEID,adm2_name,adm1_name,adm0_name,ISO3,TIF_name,MEAN_AGE,STD_AGE
ZW201500000005,2015,ZW,3.9580863271305784,0.7883991002028896,0.6555555555555556,0.676605504587156,0.699,0.8982558139534883,False,62.0,2015.0,U,-20.198491,28.610482,ZWGE72FL,Bulawayo,Bulawayo,Zimbabwe,ZWE,ZWGE72FL00000005.tif,32.26923076923077,20.814528949380893
SN201500000006,2015,SN,1.2537190921580856,0.555157585227984,0.5347222222222222,0.5518922018348623,0.514,0.6293604651162791,False,54.0,2015.0,U,14.7234749991,-17.4516200984,SNGE7AFL,Dakar,Dakar,Senegal,SEN,SNGE7AFL00000006.tif,28.5,21.7378582836171
ZW201500000006,2015,ZW,2.5794429874742257,0.6694962910750524,0.7166666666666667,0.7396788990825688,0.702,0.9026162790697673,False,108.0,2015.0,U,-18.032502,31.082756,ZWGE72FL,Chitungwiza,Harare,Zimbabwe,ZWE,ZWGE72FL00000006.tif,20.683333333333334,15.484811220388622
MZ201500000007,2015,MZ,0.7350947033050649,0.5104281799184113,0.4808404558404558,0.4962802869912961,0.455,0.5436046511627907,True,123.0,2015.0,U,-19.123371,33.478197,MZGE71FL,Cidade de Chimoio,Manica,Mozambique,MOZ,MZGE71FL00000007.tif,21.39344262295082,17.196199859779668
SN201500000007,2015,SN,2.149632800875329,0.6324267770765244,0.5683574879227054,0.5866074990027922,0.514,0.6293604651162791,False,107.0,2015.0,U,14.7462532805,-17.4666389271,SNGE7AFL,Dakar,Dakar,Senegal,SEN,SNGE7AFL00000007.tif,25.087719298245613,16.052681909613362
ZW201500000007,2015,ZW,3.6439069817315834,0.7613023118869229,0.6975,0.7198967889908257,0.578,0.7223837209302325,False,107.0,2015.0,U,-18.193046,31.556956,ZWGE72FL,Marondera,Mashonaland East,Zimbabwe,ZWE,ZWGE72FL00000007.tif,23.16393442622951,17.308167944517653
MZ201500000008,2015,MZ,1.5544568864023973,0.5810950902504733,0.5737037037037037,0.5921253822629969,0.325,0.3546511627906977,True,128.0,2015.0,U,-13.293672,35.250588,MZGE71FL,Cidade de Lichinga,Niassa,Mozambique,MOZ,MZGE71FL00000008.tif,17.0,13.574485871172678
SN201500000008,2015,SN,-0.5762267797932811,0.3973316280220084,0.2898148148148148,0.2991207951070336,0.514,0.6293604651162791,False,132.0,2015.0,U,14.7740979425,-17.3654738246,SNGE7AFL,Dakar,Dakar,Senegal,SEN,SNGE7AFL00000008.tif,27.98181818181818,19.82281785579708
SN201500000009,2015,SN,-0.15421949073260946,0.43372817141969716,0.48161375661375666,0.49707841852337264,0.514,0.6293604651162791,False,127.0,2015.0,U,14.7577837102,-17.360082771,SNGE7AFL,Dakar,Dakar,Senegal,SEN,SNGE7AFL00000009.tif,25.905405405405407,19.27463299859832
ZW201500000009,2015,ZW,2.705971117517403,0.6804088669843344,0.6206349206349207,0.6405635648754915,0.535,0.6598837209302326,False,96.0,2015.0,U,-17.318771,31.35396,ZWGE72FL,Bindura,Mashonaland Central,Zimbabwe,ZWE,ZWGE72FL00000009.tif,26.22,20.570724194290076
MZ201500000010,2015,MZ,4.029806868502151,0.7945847274756945,0.7498366013071895,0.7739139233675121,,,True,116.0,2015.0,U,-25.893951,32.604075,MZGE71FL,Cidade de Maputo,Maputo,Mozambique,MOZ,MZGE71FL00000010.tif,27.069444444444443,19.16887617393148
SN201500000010,2015,SN,-1.1032865819083764,0.3518747000064798,0.36075268817204303,0.3723364900858242,0.514,0.6293604651162791,False,177.0,2015.0,U,14.7861886971,-17.3164170467,SNGE7AFL,Dakar,Dakar,Senegal,SEN,SNGE7AFL00000010.tif,23.810526315789474,17.99248941230645
ZW201500000010,2015,ZW,4.757762891541695,0.8573681998729178,0.7688034188034187,0.7934897671136202,0.702,0.9026162790697673,False,126.0,2015.0,U,-17.904931,31.064722,ZWGE72FL,Harare,Harare,Zimbabwe,ZWE,ZWGE72FL00000010.tif,22.347826086956523,15.068301445083243
MZ201500000011,2015,MZ,0.69360421376026,0.5068497810555146,0.5097222222222223,0.5260894495412844,0.325,0.3546511627906977,True,128.0,2015.0,U,-13.322094,35.259374,MZGE71FL,Cidade de Lichinga,Niassa,Mozambique,MOZ,MZGE71FL00000011.tif,16.47761194029851,14.832762885478381
SN201500000011,2015,SN,0.18904474577798844,0.4633334223357217,0.44605263157894737,0.4603754225012071,0.514,0.6293604651162791,False,148.0,2015.0,U,14.7675693154,-17.3912465375,SNGE7AFL,Dakar,Dakar,Senegal,SEN,SNGE7AFL00000011.tif,23.77922077922078,19.047463829397188
TZ201500000011,2015,TZ,0.5210608851262911,0.49196856712533277,0.4197222222222222,0.43319954128440363,,,False,89.0,2015.0,U,-6.404046,35.908923,TZGE7AFL,Chamwino,Dodoma,Tanzania,TZA,TZGE7AFL00000011.tif,28.818181818181817,22.676976057864593
ZW201500000011,2015,ZW,4.4586693298158275,0.8315725037285325,0.7507936507936508,0.7749017038007863,0.702,0.9026162790697673,False,58.0,2015.0,U,-17.791131,31.036274,ZWGE72FL,Harare,Harare,Zimbabwe,ZWE,ZWGE72FL00000011.tif,26.575757575757574,15.664510651130918
SN201500000012,2015,SN,-1.148524822786167,0.34797307166966,0.41673280423280423,0.4301141328090869,0.514,0.6293604651162791,False,157.0,2015.0,U,14.7448844945,-17.3487604659,SNGE7AFL,Dakar,Dakar,Senegal,SEN,SNGE7AFL00000012.tif,28.276315789473685,22.579990365637467
MZ201500000013,2015,MZ,4.187590962544699,0.8081930128659001,0.6990740740740741,0.7215214067278287,0.357,0.40116279069767435,True,115.0,2015.0,U,-17.859965,36.906955,MZGE71FL,Cidade de Quelimane,Zambezia,Mozambique,MOZ,MZGE71FL00000013.tif,26.7,21.571560059250018
SN201500000013,2015,SN,3.0312775466673187,0.7084653244745742,0.7194444444444444,0.7425458715596329,0.514,0.6293604651162791,False,95.0,2015.0,U,14.7403523242,-17.3079854789,SNGE7AFL,Dakar,Dakar,Senegal,SEN,SNGE7AFL00000013.tif,26.54,19.40672090608124
SN201500000014,2015,SN,-0.5468262328587401,0.39986731475102355,0.3732212475633528,0.38520541606309344,0.514,0.6293604651162791,False,167.0,2015.0,U,14.7870284399,-17.2777101656,SNGE7AFL,Rufisque,Dakar,Senegal,SEN,SNGE7AFL00000014.tif,22.09090909090909,19.145001971231785
ZW201500000014,2015,ZW,1.349037194117764,0.5633784134565267,0.6126984126984127,0.6323722149410222,0.586,0.7340116279069766,False,79.0,2015.0,U,-19.411278,29.818706,ZWGE72FL,Gweru,Midlands,Zimbabwe,ZWE,ZWGE72FL00000014.tif,24.225,20.343823481493192
MZ201500000015,2015,MZ,2.671937968480241,0.6774736357264853,0.6547222222222222,0.6757454128440367,0.325,0.3546511627906977,True,134.0,2015.0,U,-14.806791,36.525284,MZGE71FL,Cuamba,Niassa,Mozambique,MOZ,MZGE71FL00000015.tif,22.433333333333334,16.093336516272466
TZ201500000015,2015,TZ,1.779969188919776,0.6005446791984653,0.4005952380952381,0.41345838794233286,,,False,90.0,2015.0,U,-6.212701,35.757304,TZGE7AFL,Dodoma Urban,Dodoma,Tanzania,TZA,TZGE7AFL00000015.tif,19.74468085106383,16.811574797696334
TZ201500000016,2015,TZ,-0.7466063339412831,0.3826370315129536,0.3759259259259259,0.3879969418960244,,,False,96.0,2015.0,U,-6.075857,35.520361,TZGE7AFL,Dodoma Urban,Dodoma,Tanzania,TZA,TZGE7AFL00000016.tif,27.833333333333332,23.372817927801925
ZW201500000016,2015,ZW,2.926639649985116,0.6994406989613189,0.6968253968253968,0.7192005242463957,0.586,0.7340116279069766,False,119.0,2015.0,U,-19.467029,29.762825,ZWGE72FL,Gweru,Midlands,Zimbabwe,ZWE,ZWGE72FL00000016.tif,23.661538461538463,18.46557347731594
AO201500000018,2015,AO,-1.8427106475448018,0.288102152015342,0.3564102564102564,0.3678546224417784,,,False,122.0,2015.0,U,-9.553536,16.389127,AOGE71FL,Malanje,Malanje,Angola,AGO,AOGE71FL00000018.tif,15.966666666666667,13.528333940624009
ZW201500000018,2015,ZW,3.6740872633101636,0.7639052477998884,0.7077777777777778,0.7305045871559633,0.699,0.8982558139534883,False,90.0,2015.0,U,-20.158344,28.547046,ZWGE72FL,Bulawayo,Bulawayo,Zimbabwe,ZWE,ZWGE72FL00000018.tif,24.52173913043478,17.638013405942644
MZ201500000019,2015,MZ,2.653986135668237,0.6759253575830805,0.6023148148148149,0.6216551987767585,,,True,89.0,2015.0,U,-25.845864,32.580825,MZGE71FL,Cidade de Maputo,Maputo,Mozambique,MOZ,MZGE71FL00000019.tif,22.384615384615383,17.246942151426744
SN201500000019,2015,SN,1.3482602853229735,0.5633114079914586,0.5404761904761904,0.5578309305373524,0.514,0.6293604651162791,False,155.0,2015.0,U,14.717024354,-17.281594848,SNGE7AFL,Rufisque,Dakar,Senegal,SEN,SNGE7AFL00000019.tif,27.202247191011235,20.69320253746104
SN201500000020,2015,SN,1.6403087262018377,0.5884994889280102,0.5837962962962963,0.6025420489296636,0.514,0.6293604651162791,False,154.0,2015.0,U,14.7884804164,-17.3663619695,SNGE7AFL,Dakar,Dakar,Senegal,SEN,SNGE7AFL00000020.tif,26.28735632183908,18.522712673638356
SN201500000021,2015,SN,2.705889128999581,0.6804017957826648,0.6625,0.6837729357798165,0.565,0.7034883720930232,False,132.0,2015.0,U,12.8041179224,-16.2211093135,SNGE7AFL,Bignona,Ziguinchor,Senegal,SEN,SNGE7AFL00000021.tif,34.014084507042256,24.226604595389094
TZ201500000021,2015,TZ,1.7890673853757153,0.601329364465126,0.5361111111111111,0.5533256880733944,,,False,74.0,2015.0,U,-3.287628,36.47002,TZGE7AFL,Monduli,Arusha,Tanzania,TZA,TZGE7AFL00000021.tif,27.36842105263158,20.047809144482567
AO201500000022,2015,AO,3.5735655923396696,0.7552356312915353,0.8254020467836257,0.8519057822308063,,,False,140.0,2015.0,U,-7.374192,20.809691,AOGE71FL,Chitato,Lunda Norte,Angola,AGO,AOGE71FL00000022.tif,18.463768115942027,17.200871823103935
MZ201500000023,2015,MZ,4.976655281182985,0.8762468462032602,0.8587301587301588,0.8863040629095675,,,True,108.0,2015.0,U,-25.960907,32.559618,MZGE71FL,Cidade de Maputo,Maputo,Mozambique,MOZ,MZGE71FL00000023.tif,31.508196721311474,20.966340445914476
ZW201500000024,2015,ZW,2.9369026078074745,0.7003258405203701,0.6486772486772486,0.6695063346439493,0.535,0.6598837209302326,False,96.0,2015.0,U,-17.309584,31.333858,ZWGE72FL,Bindura,Mashonaland Central,Zimbabwe,ZWE,ZWGE72FL00000024.tif,25.77777777777778,16.883139638124305
ZW201500000025,2015,ZW,2.5201501528361234,0.6643825068229339,0.64,0.6605504587155963,0.702,0.9026162790697673,False,73.0,2015.0,U,-17.883056,30.906238,ZWGE72FL,Harare,Harare,Zimbabwe,ZWE,ZWGE72FL00000025.tif,26.428571428571427,15.280294334795492
TZ201500000026,2015,TZ,2.391565427351161,0.653292557282464,0.49444444444444446,0.5103211009174312,,,False,68.0,2015.0,U,-3.356159,36.698634,TZGE7AFL,Arusha,Arusha,Tanzania,TZA,TZGE7AFL00000026.tif,28.02777777777778,15.391066260494126
MZ201500000027,2015,MZ,-2.3419076747179113,0.24504828367116002,0.28629629629629627,0.2954892966360856,0.403,0.46802325581395354,True,106.0,2015.0,U,-21.581634,35.209516,MZGE71FL,Inhassoro,Inhambane,Mozambique,MOZ,MZGE71FL00000027.tif,24.116666666666667,19.48758115336636
TZ201500000027,2015,TZ,2.6645438701789135,0.6768359225241611,0.5229166666666667,0.5397075688073394,,,False,77.0,2015.0,U,-3.3992,36.693401,TZGE7AFL,Arusha Urban,Arusha,Tanzania,TZA,TZGE7AFL00000027.tif,22.82857142857143,11.444201496791276
AO201500000028,2015,AO,-2.600361173069453,0.22275764032712062,0.34976851851851853,0.36099961773700306,,,False,138.0,2015.0,U,-8.461192,20.71533,AOGE71FL,Lucapa,Lunda Norte,Angola,AGO,AOGE71FL00000028.tif,17.39080459770115,16.236877579483725
TZ201500000028,2015,TZ,3.2358764417867336,0.7261112105963714,0.5522727272727272,0.5700062552126771,,,False,76.0,2015.0,U,-3.39475,36.684636,TZGE7AFL,Arusha Urban,Arusha,Tanzania,TZA,TZGE7AFL00000028.tif,25.45945945945946,17.53661977215202
ZW201500000028,2015,ZW,2.82799368698145,0.6909328552189481,0.6251262626262626,0.6451991242702251,0.596,0.7485465116279069,False,86.0,2015.0,U,-18.368937,29.866792,ZWGE72FL,Kadoma,Mashonaland West,Zimbabwe,ZWE,ZWGE72FL00000028.tif,21.71698113207547,15.072105358640005
MZ201500000029,2015,MZ,-1.7356979077989105,0.29733159882166704,0.36646825396825394,0.37823558322411527,0.414,0.4840116279069767,True,97.0,2015.0,U,-17.837316,35.329898,MZGE71FL,Caia,Sofala,Mozambique,MOZ,MZGE71FL00000029.tif,19.04255319148936,17.22858777781166
SN201500000029,2015,SN,1.4155192524238203,0.569112241243459,0.5808862433862434,0.5995385539536915,0.565,0.7034883720930232,False,161.0,2015.0,U,12.5717448935,-16.2920751866,SNGE7AFL,Ziguinchor,Ziguinchor,Senegal,SEN,SNGE7AFL00000029.tif,24.1,21.520854792764066
TZ201500000029,2015,TZ,3.1045642313697273,0.7147860257263967,0.6340277777777779,0.6543864678899083,,,False,80.0,2015.0,U,-3.381663,36.672194,TZGE7AFL,Arusha Urban,Arusha,Tanzania,TZA,TZGE7AFL00000029.tif,20.92105263157895,13.167079298021953
ZW201500000029,2015,ZW,3.7511588671387623,0.7705523841081757,0.6951388888888889,0.717459862385321,0.586,0.7340116279069766,False,86.0,2015.0,U,-20.323687,30.06431,ZWGE72FL,Zvishavane,Midlands,Zimbabwe,ZWE,ZWGE72FL00000029.tif,20.068181818181817,13.193369947470757
MZ201500000030,2015,MZ,-0.6861220766466404,0.38785357149358163,0.4627645502645502,0.47762396242900823,,,True,140.0,2015.0,U,-12.347851,40.609944,MZGE71FL,Ibo,Cabo Delgado,Mozambique,MOZ,MZGE71FL00000030.tif,22.85135135135135,21.022937526863906
SN201500000030,2015,SN,3.3874203115990933,0.739181300088324,0.749780701754386,0.7738562288749397,0.565,0.7034883720930232,False,126.0,2015.0,U,12.5761117691,-16.2752982174,SNGE7AFL,Ziguinchor,Ziguinchor,Senegal,SEN,SNGE7AFL00000030.tif,29.242424242424242,21.99094961118925
ZW201500000030,2015,ZW,2.4222006790820676,0.655934732661958,0.6233333333333333,0.6433486238532109,0.699,0.8982558139534883,False,101.0,2015.0,U,-20.134655,28.469505,ZWGE72FL,Bulawayo,Bulawayo,Zimbabwe,ZWE,ZWGE72FL00000030.tif,21.370967741935484,16.552186593176618
AO201500000031,2015,AO,0.6055379270382382,0.4992543946495453,0.5444444444444445,0.5619266055045872,,,False,136.0,2015.0,U,-12.37901,16.920537,AOGE71FL,Kuito,Bie,Angola,AGO,AOGE71FL00000031.tif,18.315068493150687,20.188608388786957
MZ201500000031,2015,MZ,-0.47790984079065524,0.40581109468027865,0.387037037037037,0.3994648318042813,0.314,0.3386627906976744,True,105.0,2015.0,U,-16.112101,33.616082,MZGE71FL,Cidade de Tete,Tete,Mozambique,MOZ,MZGE71FL00000031.tif,17.105263157894736,14.965059556139328
SN201500000031,2015,SN,-0.06822108103140544,0.44114521120066663,0.48271604938271606,0.49821610601427113,0.565,0.7034883720930232,False,166.0,2015.0,U,12.5544646824,-16.2683643651,SNGE7AFL,Ziguinchor,Ziguinchor,Senegal,SEN,SNGE7AFL00000031.tif,22.607142857142858,15.642094779401502
SN201500000032,2015,SN,1.4787879061662967,0.574568924958039,0.6051587301587302,0.6245904325032766,0.565,0.7034883720930232,False,127.0,2015.0,U,12.5667446878,-16.262196017,SNGE7AFL,Ziguinchor,Ziguinchor,Senegal,SEN,SNGE7AFL00000032.tif,23.6056338028169,17.64529793558081
ZW201500000032,2015,ZW,2.7047014333098525,0.6802993614910423,0.7129901960784314,0.7358843766864543,0.562,0.6991279069767442,False,128.0,2015.0,U,-19.005052,32.592168,ZWGE72FL,Mutare,Manicaland,Zimbabwe,ZWE,ZWGE72FL00000032.tif,23.892307692307693,20.2971080736603
AO201500000033,2015,AO,0.32261327587672683,0.4748532063023093,0.49444444444444446,0.5103211009174312,,,False,105.0,2015.0,U,-8.883894,13.220594,AOGE71FL,Luanda,Luanda,Angola,AGO,AOGE71FL00000033.tif,24.66,21.31073313940127
MZ201500000033,2015,MZ,1.6558130423465343,0.589836677953034,0.5422222222222222,0.5596330275229356,,,True,83.0,2015.0,U,-25.936969,32.616532,MZGE71FL,Cidade de Maputo,Maputo,Mozambique,MOZ,MZGE71FL00000033.tif,25.697674418604652,19.332349995995397
SN201500000033,2015,SN,2.69301170857888,0.6792911666458185,0.6956349206349206,0.7179718217562253,0.565,0.7034883720930232,False,185.0,2015.0,U,12.5633569693,-16.2688612546,SNGE7AFL,Ziguinchor,Ziguinchor,Senegal,SEN,SNGE7AFL00000033.tif,27.666666666666668,20.776415000905597
TZ201500000033,2015,TZ,1.809807104567364,0.6031180873359914,0.5457264957264957,0.5632498235709243,,,False,67.0,2015.0,U,-2.055632,35.632994,TZGE7AFL,Ngorongoro,Arusha,Tanzania,TZA,TZGE7AFL00000033.tif,23.78125,16.55437643139294
AO201500000034,2015,AO,0.6575816278449533,0.5037429683403083,0.6038888888888889,0.6232798165137614,,,False,140.0,2015.0,U,-8.586355,13.656795,AOGE71FL,Dande,Bengo,Angola,AGO,AOGE71FL00000034.tif,15.929577464788732,13.796815309195681
MZ201500000034,2015,MZ,2.3608426054663902,0.6506428293061595,0.628968253968254,0.6491644823066841,,,True,101.0,2015.0,U,-25.900231,32.6141,MZGE71FL,Cidade de Maputo,Maputo,Mozambique,MOZ,MZGE71FL00000034.tif,24.910714285714285,16.087574861832497
SN201500000035,2015,SN,-0.0413416883623532,0.4434634578450795,0.4392857142857143,0.4533912188728702,0.189,0.1569767441860465,False,174.0,2015.0,U,14.6877351935,-16.442649219,SNGE7AFL,Bambey,Diourbel,Senegal,SEN,SNGE7AFL00000035.tif,22.867346938775512,18.69430574039876
ZW201500000035,2015,ZW,2.5138950221077123,0.6638430252952059,0.6761752136752137,0.697887261820748,0.699,0.8982558139534883,False,107.0,2015.0,U,-20.077997,28.525841,ZWGE72FL,Bulawayo,Bulawayo,Zimbabwe,ZWE,ZWGE72FL00000035.tif,25.56,19.48852095413071
AO201500000036,2015,AO,1.2148636525993683,0.5518064495277383,0.587037037037037,0.6058868501529051,,,False,123.0,2015.0,U,-9.531624,16.334123,AOGE71FL,Malanje,Malanje,Angola,AGO,AOGE71FL00000036.tif,24.492753623188406,22.02379941870759
MZ201500000036,2015,MZ,3.59736289626876,0.7572880593600908,0.8435648148148149,0.870651758409786,0.357,0.40116279069767435,True,90.0,2015.0,U,-17.867555,36.875821,MZGE71FL,Cidade de Quelimane,Zambezia,Mozambique,MOZ,MZGE71FL00000036.tif,24.576923076923077,20.78399285446276
ZW201500000036,2015,ZW,4.462636286258082,0.831914638819679,0.7915343915343915,0.8169506334643949,0.562,0.6991279069767442,False,91.0,2015.0,U,-18.95808,32.670332,ZWGE72FL,Mutare,Manicaland,Zimbabwe,ZWE,ZWGE72FL00000036.tif,23.88,15.785087253222162
MZ201500000037,2015,MZ,0.8333257291287851,0.5189002368877366,0.5006944444444444,0.5167717889908257,0.314,0.3386627906976744,True,101.0,2015.0,U,-16.166253,33.587438,MZGE71FL,Cidade de Tete,Tete,Mozambique,MOZ,MZGE71FL00000037.tif,19.296296296296298,16.036079167937636
AO201500000038,2015,AO,1.5370867923617269,0.5795969848907758,0.5787962962962963,0.5973814984709479,,,False,132.0,2015.0,U,-12.538077,13.48618,AOGE71FL,Benguela,Benguela,Angola,AGO,AOGE71FL00000038.tif,19.718309859154928,19.11931192619617
MZ201500000038,2015,MZ,-1.8211354878180932,0.2899629284939974,0.34755892255892257,0.35871907144842924,0.326,0.3561046511627907,True,121.0,2015.0,U,-14.91055,40.297238,MZGE71FL,Monapo,Nampula,Mozambique,MOZ,MZGE71FL00000038.tif,18.5,16.64060804374569
SN201500000038,2015,SN,-0.3591226113075178,0.41605604699519627,0.43298611111111107,0.44688933486238525,0.189,0.1569767441860465,False,212.0,2015.0,U,14.6640841745,-16.2300890828,SNGE7AFL,Diourbel,Diourbel,Senegal,SEN,SNGE7AFL00000038.tif,29.352459016393443,23.348570356767414
ZW201500000038,2015,ZW,2.7663852106348306,0.6856193555682517,0.6293981481481481,0.6496081804281344,0.596,0.7485465116279069,False,107.0,2015.0,U,-17.399897,30.166065,ZWGE72FL,Makonde,Mashonaland West,Zimbabwe,ZWE,ZWGE72FL00000038.tif,18.10169491525424,14.01439520421061
AO201500000039,2015,AO,-3.343619534095219,0.1586543987623047,0.24282407407407408,0.2506211773700306,,,False,129.0,2015.0,U,-10.08032,17.556974,AOGE71FL,Cambundi-catembo,Malanje,Angola,AGO,AOGE71FL00000039.tif,21.545454545454547,20.140416173365523
SN201500000039,2015,SN,-2.8738251945577438,0.19917239575004386,0.23310185185185184,0.2405867737003058,0.189,0.1569767441860465,False,221.0,2015.0,U,14.6689515081,-16.2200209679,SNGE7AFL,Diourbel,Diourbel,Senegal,SEN,SNGE7AFL00000039.tif,26.078260869565216,19.335971307968425
ZW201500000039,2015,ZW,3.1679329656419513,0.7202513410107116,0.7256535947712419,0.7489543982730708,,,False,75.0,2015.0,U,-17.942545,25.82831,ZWGE72FL,Hwange,Matabeleland North,Zimbabwe,ZWE,ZWGE72FL00000039.tif,21.818181818181817,13.49410645766918
MZ201500000040,2015,MZ,1.7358432049679875,0.5967389788432848,0.6118518518518519,0.6314984709480121,,,True,121.0,2015.0,U,-12.963902,40.499186,MZGE71FL,Cidade de Pemba,Cabo Delgado,Mozambique,MOZ,MZGE71FL00000040.tif,24.306451612903224,20.39333602958704
SN201500000040,2015,SN,0.6773918555891216,0.5054515260654926,0.5353516694033935,0.5525418606227684,0.189,0.1569767441860465,False,219.0,2015.0,U,14.6376176471,-16.2304129831,SNGE7AFL,Diourbel,Diourbel,Senegal,SEN,SNGE7AFL00000040.tif,25.50420168067227,20.108971751636943
MZ201500000041,2015,MZ,1.586634843607531,0.5838703181818972,0.6136904761904762,0.6333961336828309,0.403,0.46802325581395354,True,114.0,2015.0,U,-23.771544,35.337865,MZGE71FL,Maxixe,Inhambane,Mozambique,MOZ,MZGE71FL00000041.tif,23.18840579710145,18.91954744073755
AO201500000042,2015,AO,2.781659825694402,0.6869367337375627,0.7508333333333334,0.7749426605504587,,,False,157.0,2015.0,U,-8.924553,13.172158,AOGE71FL,Viana,Luanda,Angola,AGO,AOGE71FL00000042.tif,21.195121951219512,15.888841510722095
MZ201500000042,2015,MZ,3.844783527790194,0.7786271593853482,0.7983333333333333,0.8239678899082569,0.326,0.3561046511627907,True,92.0,2015.0,U,-15.118348,39.271467,MZGE71FL,Cidade de Nampula,Nampula,Mozambique,MOZ,MZGE71FL00000042.tif,25.94,17.07535519695098
SN201500000042,2015,SN,-1.684558001894665,0.3017422235972263,0.33375771604938276,0.34447470693170235,0.189,0.1569767441860465,False,250.0,2015.0,U,14.7907713473,-15.9224681794,SNGE7AFL,Mbacke,Diourbel,Senegal,SEN,SNGE7AFL00000042.tif,24.307692307692307,21.391136366719476
ZW201500000042,2015,ZW,4.9671181984263875,0.8754243086418582,0.8294871794871795,0.856122088920254,0.588,0.7369186046511627,False,77.0,2015.0,U,-20.082117,30.839943,ZWGE72FL,Masvingo,Masvingo,Zimbabwe,ZWE,ZWGE72FL00000042.tif,24.86046511627907,17.378943739272586
MZ201500000043,2015,MZ,1.4538334207649684,0.5724166943344919,0.5910383597883598,0.6100166557448667,,,True,110.0,2015.0,U,-25.934978,32.590639,MZGE71FL,Cidade de Maputo,Maputo,Mozambique,MOZ,MZGE71FL00000043.tif,21.72222222222222,15.726934793131857
SN201500000043,2015,SN,-1.8666670564412022,0.2860360017410389,0.3832902670111972,0.3955977526491714,0.189,0.1569767441860465,False,236.0,2015.0,U,14.8043705652,-15.9176357338,SNGE7AFL,Mbacke,Diourbel,Senegal,SEN,SNGE7AFL00000043.tif,25.709923664122137,20.05204326807862
